Instance,Algorithm,Run,FinalFitness,OptimalFitness,GapToOptimal(%),GapToOptimal_Alt(%),%OptimumAchieved,TimeMs,Evaluations,Steps
bur26b,RW,15,3830566,3817852,0.33301448039368736,0.33190917477991505,99.66809082522009,2.7669,9068,52
bur26b,RW,16,3835643,3817852,0.4659950149979622,0.46383357366678807,99.53616642633321,28.2661,92226,40
bur26b,RW,17,3840061,3817852,0.5817145347698129,0.5783501876662897,99.42164981233371,9.9783,30970,37
bur26b,RW,18,3824673,3817852,0.17866067097414987,0.1783420438819214,99.82165795611809,27.5206,90738,56
bur26b,RW,19,3828348,3817852,0.2749189858590642,0.2741652535244967,99.7258347464755,5.9,15819,62
bur26b,RW,20,3830696,3817852,0.3364195364304326,0.33529155015172174,99.66470844984828,14.5037,43685,55
bur26b,H,1,4611511,3817852,20.788102838978567,17.210389392977703,82.7896106070223,0.3546,38027,0
bur26b,H,2,4611511,3817852,20.788102838978567,17.210389392977703,82.7896106070223,0.4157,38027,0
bur26b,H,3,4239517,3817852,11.044561182570723,9.946062251902752,90.05393774809724,0.2563,38027,0
bur26b,H,4,4570618,3817852,19.717003173512225,16.469676529519642,83.53032347048035,0.2096,38027,0
bur26b,H,5,4393333,3817852,15.073423485247725,13.098961540133653,86.90103845986634,0.1701,38027,0
bur26b,H,6,4320711,3817852,13.17125441216684,11.638339152977368,88.36166084702263,0.1909,38027,0
bur26b,H,7,4334297,3817852,13.527108960745466,11.915311756439396,88.0846882435606,0.177,38027,0
bur26b,H,8,4307239,3817852,12.818385835805055,11.361965286811342,88.63803471318866,0.1801,38027,0
bur26b,H,9,4320711,3817852,13.17125441216684,11.638339152977368,88.36166084702263,0.1742,38027,0
bur26b,H,10,4154939,3817852,8.82923172506425,8.112922957473021,91.88707704252698,0.1773,38027,0
bur26b,H,11,4320711,3817852,13.17125441216684,11.638339152977368,88.36166084702263,0.1783,38027,0
bur26b,H,12,4393333,3817852,15.073423485247725,13.098961540133653,86.90103845986634,0.1748,38027,0
bur26b,H,13,4588299,3817852,20.18011698724833,16.791560445385098,83.2084395546149,0.1994,38027,0
bur26b,H,14,4588299,3817852,20.18011698724833,16.791560445385098,83.2084395546149,0.1714,38027,0
bur26b,H,15,4341946,3817852,13.727457219399808,12.070486367172691,87.92951363282731,0.1745,38027,0
bur26b,H,16,4307239,3817852,12.818385835805055,11.361965286811342,88.63803471318866,0.1694,38027,0
bur26b,H,17,4588299,3817852,20.18011698724833,16.791560445385098,83.2084395546149,0.1741,38027,0
bur26b,H,18,4488938,3817852,17.57758027288643,14.949772084176702,85.0502279158233,0.1864,38027,0
bur26b,H,19,4307239,3817852,12.818385835805055,11.361965286811342,88.63803471318866,0.1711,38027,0
bur26b,H,20,4611511,3817852,20.788102838978567,17.210389392977703,82.7896106070223,0.1816,38027,0
bur26b,G-2swap,1,3965010,3817852,3.8544710481181563,3.7114156080312535,96.28858439196874,0.0532,48,10
bur26b,G-2swap,2,4041579,3817852,5.860022861022376,5.535633473946692,94.46436652605331,0.0439,38,10
bur26b,G-2swap,3,4049443,3817852,6.06600255850672,5.719082846702621,94.28091715329738,0.0417,38,10
bur26b,G-2swap,4,4033691,3817852,5.65341453780817,5.350905659357645,94.64909434064236,0.0451,45,10
bur26b,G-2swap,5,4039001,3817852,5.792497980539843,5.475339075182204,94.5246609248178,0.0475,46,10
bur26b,G-2swap,6,4048396,3817852,6.038578761041549,5.6946998267956,94.3053001732044,0.0979,40,10
bur26b,G-2swap,7,3952964,3817852,3.5389533172055914,3.4179921699261615,96.58200783007383,0.0528,43,10
bur26b,G-2swap,8,4076091,3817852,6.763986660562013,6.335457181893142,93.66454281810685,0.0443,43,10
bur26b,G-2swap,9,4043221,3817852,5.903031338040343,5.57399657352393,94.42600342647607,0.0526,38,10
bur26b,G-2swap,10,4052623,3817852,6.149295467713259,5.793062912587724,94.20693708741229,0.0955,41,10
bur26b,G-2swap,11,4080712,3817852,6.885023306298935,6.441522949916584,93.55847705008343,0.0444,43,10
bur26b,G-2swap,12,4043688,3817852,5.915263347033882,5.584901703593354,94.41509829640665,0.1002,48,10
bur26b,G-2swap,13,3998592,3817852,4.734075600625692,4.5200910720573635,95.47990892794263,0.0439,43,10
bur26b,G-2swap,14,4070990,3817852,6.630377500227877,6.218094370165488,93.78190562983451,0.1085,53,10
bur26b,G-2swap,15,4068256,3817852,6.5587665525012495,6.155069887440712,93.84493011255928,0.0641,56,10
bur26b,G-2swap,16,4071961,3817852,6.655810649548489,6.240457607526202,93.75954239247379,0.0495,48,10
bur26b,G-2swap,17,4014140,3817852,5.141320302620427,4.889914153467492,95.11008584653251,0.0423,42,10
bur26b,G-2swap,18,3998604,3817852,4.734389913490623,4.520377611786514,95.47962238821349,0.0461,48,10
bur26b,G-2swap,19,4062821,3817852,6.4164090174265525,6.0295297282356275,93.97047027176437,0.0944,39,10
bur26b,G-2swap,20,4064566,3817852,6.462115346535172,6.06987314266763,93.93012685733237,0.0428,41,10
bur26b,S-2swap,1,3819214,3817852,0.03567451016959274,0.03566178800140553,99.9643382119986,37.0346,72496,213
bur26b,S-2swap,2,3818477,3817852,0.016370461715121486,0.016367782233597323,99.9836322177664,39.3467,70871,208
bur26b,S-2swap,3,3825145,3817852,0.19102364366140961,0.19065943905394436,99.80934056094605,36.4592,67946,199
bur26b,S-2swap,4,3825291,3817852,0.19484778351806198,0.19446886524450036,99.8055311347555,35.5037,66646,195
bur26b,S-2swap,5,3821982,3817852,0.1081760110135228,0.10805911697124686,99.89194088302875,34.9456,65021,190
bur26b,S-2swap,6,3821357,3817852,0.09180554929840129,0.09172134401470472,99.9082786559853,39.8841,74446,219
bur26b,S-2swap,7,3824716,3817852,0.17978695874015022,0.17946430532358482,99.82053569467641,33.917,63071,184
bur26b,S-2swap,8,3824522,3817852,0.17470556742377652,0.17440087937786736,99.82559912062213,35.8224,68921,202
bur26b,S-2swap,9,3817852,3817852,0.0,0.0,100.0,31.8592,63721,186
bur26b,S-2swap,10,3825610,3817852,0.20320326717745998,0.20279118885615627,99.79720881114385,32.6476,67946,199
bur26b,S-2swap,11,3819114,3817852,0.03305523629517331,0.03304431341929044,99.9669556865807,33.672,70546,207
