Instance,Algorithm,Run,InitialFitness,InitialSolution,FinalFitness,FinalSolution,TimeMs,Evaluations,Steps
esc64a.dat,SA,15,298,"[20, 52, 43, 2, 23, 30, 16, 15, 24, 62, 34, 45, 1, 18, 9, 13, 29, 56, 11, 22, 55, 61, 10, 21, 50, 54, 25, 42, 37, 8, 47, 39, 32, 3, 12, 4, 53, 35, 63, 36, 51, 7, 6, 17, 46, 40, 14, 49, 27, 38, 48, 26, 41, 60, 57, 31, 0, 28, 19, 5, 33, 59, 44, 58]",116,"[27, 1, 24, 51, 44, 29, 4, 55, 52, 53, 23, 31, 3, 37, 39, 22, 61, 56, 7, 49, 46, 36, 20, 54, 2, 17, 33, 30, 63, 26, 47, 62, 43, 59, 11, 34, 45, 0, 35, 15, 50, 10, 42, 21, 12, 5, 13, 38, 48, 9, 57, 41, 19, 60, 6, 58, 28, 25, 40, 18, 14, 32, 8, 16]",39.759799,20683,9517
esc64a.dat,SA,16,276,"[63, 31, 10, 16, 57, 7, 36, 28, 13, 32, 62, 53, 33, 27, 58, 15, 47, 2, 24, 9, 21, 51, 40, 48, 29, 8, 39, 26, 6, 44, 22, 50, 35, 23, 42, 20, 37, 54, 61, 5, 41, 25, 0, 59, 55, 46, 45, 56, 11, 4, 38, 1, 49, 3, 60, 43, 30, 19, 34, 18, 52, 17, 14, 12]",116,"[3, 25, 10, 41, 8, 56, 51, 44, 22, 40, 45, 16, 47, 62, 58, 49, 57, 24, 59, 42, 39, 54, 23, 1, 48, 43, 34, 30, 18, 14, 0, 28, 27, 5, 31, 6, 60, 9, 50, 11, 32, 35, 4, 61, 53, 63, 2, 26, 55, 46, 33, 52, 38, 21, 12, 7, 20, 19, 36, 29, 17, 15, 13, 37]",41.6835,21643,9903
esc64a.dat,SA,17,304,"[6, 40, 63, 18, 49, 21, 3, 42, 41, 43, 15, 50, 9, 11, 57, 20, 48, 53, 13, 28, 14, 16, 8, 27, 34, 17, 59, 54, 52, 22, 35, 25, 0, 23, 46, 44, 19, 26, 32, 58, 38, 24, 39, 60, 31, 37, 51, 30, 12, 10, 2, 47, 55, 61, 56, 36, 5, 29, 33, 7, 1, 4, 62, 45]",116,"[61, 34, 18, 55, 12, 53, 27, 32, 42, 49, 48, 57, 10, 4, 5, 3, 1, 50, 37, 51, 14, 20, 13, 62, 41, 29, 59, 23, 60, 22, 15, 31, 52, 7, 54, 35, 33, 25, 43, 44, 9, 40, 47, 0, 30, 36, 2, 28, 6, 11, 26, 21, 45, 58, 38, 63, 56, 17, 8, 46, 19, 24, 39, 16]",41.0998,21323,9757
esc64a.dat,SA,18,284,"[40, 8, 51, 34, 14, 13, 25, 18, 7, 41, 36, 47, 50, 57, 62, 39, 15, 27, 4, 35, 23, 54, 17, 61, 53, 9, 6, 45, 46, 19, 43, 55, 2, 63, 49, 30, 31, 59, 11, 38, 20, 44, 10, 16, 26, 12, 42, 56, 52, 1, 33, 24, 48, 28, 22, 32, 21, 60, 37, 3, 58, 0, 29, 5]",116,"[20, 14, 1, 34, 23, 19, 12, 27, 52, 2, 22, 5, 60, 24, 26, 45, 50, 62, 18, 6, 15, 56, 43, 9, 21, 46, 38, 49, 47, 33, 17, 57, 54, 29, 55, 40, 10, 0, 39, 8, 48, 32, 53, 58, 30, 16, 41, 61, 36, 35, 4, 7, 63, 44, 31, 11, 37, 28, 13, 51, 59, 25, 3, 42]",40.0907,21003,9678
esc64a.dat,SA,19,238,"[43, 62, 27, 5, 38, 20, 45, 6, 40, 7, 2, 57, 16, 18, 13, 34, 11, 22, 23, 61, 33, 15, 37, 58, 8, 14, 3, 12, 59, 54, 19, 60, 28, 42, 52, 56, 21, 30, 32, 55, 24, 35, 46, 63, 51, 31, 25, 0, 41, 1, 29, 50, 17, 39, 4, 26, 44, 53, 49, 47, 36, 10, 48, 9]",116,"[39, 46, 16, 3, 58, 27, 2, 11, 36, 19, 25, 5, 43, 63, 31, 37, 26, 12, 15, 18, 35, 61, 28, 13, 51, 0, 22, 50, 14, 48, 41, 54, 9, 33, 1, 38, 30, 24, 20, 56, 17, 60, 4, 23, 44, 29, 10, 62, 21, 55, 59, 34, 53, 52, 6, 45, 8, 47, 32, 49, 7, 42, 57, 40]",43.8328,22923,10384
esc64a.dat,SA,20,262,"[3, 41, 51, 63, 35, 39, 26, 20, 11, 1, 49, 62, 29, 4, 44, 60, 52, 23, 57, 27, 17, 54, 53, 46, 55, 48, 56, 40, 18, 43, 45, 6, 8, 14, 25, 21, 7, 34, 0, 59, 12, 10, 16, 5, 22, 30, 42, 2, 9, 19, 28, 33, 50, 47, 58, 37, 24, 38, 32, 15, 61, 31, 36, 13]",116,"[26, 40, 62, 33, 7, 23, 37, 17, 38, 0, 3, 10, 9, 19, 18, 5, 20, 24, 2, 32, 13, 51, 21, 11, 39, 42, 48, 55, 47, 54, 28, 63, 41, 49, 45, 31, 22, 35, 56, 34, 57, 46, 27, 16, 6, 1, 12, 8, 61, 52, 50, 60, 36, 25, 4, 14, 43, 53, 15, 44, 59, 29, 58, 30]",43.2568,22283,10408
esc64a.dat,TS,1,286,"[28, 23, 32, 13, 18, 41, 52, 9, 60, 27, 2, 46, 19, 53, 36, 6, 56, 59, 16, 40, 12, 3, 20, 26, 11, 38, 33, 25, 63, 51, 5, 43, 42, 39, 21, 44, 31, 55, 15, 45, 22, 50, 47, 49, 29, 24, 61, 34, 4, 17, 14, 1, 62, 35, 10, 58, 8, 57, 30, 48, 37, 54, 0, 7]",116,"[9, 50, 8, 42, 43, 32, 51, 57, 17, 40, 48, 62, 29, 53, 37, 44, 33, 7, 49, 46, 55, 61, 19, 23, 39, 14, 47, 25, 3, 24, 11, 27, 5, 2, 21, 4, 36, 45, 15, 20, 26, 34, 31, 52, 16, 56, 38, 60, 54, 30, 6, 12, 59, 22, 28, 63, 18, 35, 10, 58, 13, 41, 1, 0]",943.171,257117,319
esc64a.dat,TS,2,288,"[47, 25, 15, 30, 31, 35, 6, 33, 29, 56, 44, 57, 8, 50, 16, 4, 5, 12, 39, 28, 10, 3, 2, 46, 7, 34, 43, 23, 59, 0, 42, 27, 24, 63, 41, 61, 18, 37, 26, 38, 55, 53, 52, 22, 58, 13, 32, 36, 48, 17, 19, 9, 54, 1, 20, 62, 49, 51, 60, 40, 45, 11, 21, 14]",116,"[51, 10, 15, 24, 14, 34, 57, 40, 19, 56, 32, 12, 41, 0, 16, 54, 49, 55, 50, 58, 25, 2, 60, 44, 47, 38, 42, 23, 37, 7, 62, 21, 63, 29, 31, 4, 52, 17, 43, 36, 53, 13, 35, 33, 9, 48, 11, 5, 28, 39, 18, 45, 61, 27, 59, 3, 1, 46, 26, 20, 30, 8, 6, 22]",941.916201,257117,319
esc64a.dat,TS,3,280,"[26, 23, 31, 35, 2, 18, 47, 32, 38, 1, 24, 29, 57, 43, 0, 6, 59, 60, 41, 33, 15, 16, 12, 22, 58, 5, 37, 39, 51, 46, 55, 56, 63, 7, 13, 14, 52, 10, 27, 34, 4, 28, 62, 30, 36, 50, 25, 44, 9, 53, 45, 19, 17, 49, 54, 8, 40, 20, 61, 42, 21, 3, 48, 11]",116,"[14, 55, 46, 35, 18, 57, 3, 32, 30, 49, 24, 54, 47, 40, 56, 2, 48, 34, 52, 33, 10, 41, 12, 19, 59, 62, 37, 39, 51, 38, 20, 7, 63, 22, 31, 26, 16, 29, 36, 6, 0, 28, 11, 58, 60, 50, 25, 44, 9, 27, 45, 15, 43, 1, 23, 8, 17, 53, 13, 42, 4, 61, 21, 5]",942.487399,259535,322
esc64a.dat,TS,4,298,"[54, 0, 21, 15, 50, 34, 5, 58, 2, 14, 23, 44, 43, 32, 39, 17, 12, 29, 25, 20, 55, 56, 9, 8, 26, 53, 57, 61, 30, 24, 28, 60, 6, 59, 16, 62, 31, 33, 3, 40, 10, 4, 35, 7, 47, 49, 63, 36, 52, 42, 37, 41, 13, 22, 27, 38, 46, 48, 1, 18, 45, 51, 19, 11]",116,"[54, 0, 21, 15, 50, 34, 5, 46, 31, 14, 42, 44, 43, 35, 39, 12, 6, 29, 3, 13, 55, 33, 20, 8, 26, 24, 9, 61, 30, 53, 28, 60, 17, 40, 16, 62, 2, 56, 25, 59, 10, 4, 32, 7, 45, 38, 63, 36, 52, 23, 37, 41, 57, 22, 27, 49, 58, 48, 1, 18, 47, 51, 19, 11]",941.1562,260341,323
esc64a.dat,TS,5,278,"[26, 39, 24, 3, 44, 55, 57, 62, 52, 37, 50, 12, 61, 41, 46, 7, 1, 53, 19, 59, 4, 48, 32, 17, 58, 36, 51, 14, 28, 10, 34, 54, 33, 20, 38, 11, 40, 63, 56, 8, 25, 22, 5, 49, 18, 15, 21, 29, 2, 0, 13, 43, 6, 9, 23, 45, 60, 42, 30, 35, 47, 16, 27, 31]",116,"[26, 41, 11, 42, 44, 55, 57, 3, 52, 34, 50, 12, 61, 39, 35, 7, 43, 53, 19, 58, 4, 47, 32, 17, 59, 36, 56, 14, 28, 10, 37, 15, 54, 20, 38, 24, 51, 63, 40, 8, 25, 22, 5, 49, 18, 33, 21, 29, 2, 0, 13, 1, 6, 9, 23, 45, 60, 62, 30, 46, 48, 16, 27, 31]",941.967201,259535,322
esc64a.dat,TS,6,244,"[41, 16, 10, 33, 47, 6, 35, 11, 13, 24, 18, 9, 57, 50, 34, 8, 54, 27, 2, 60, 56, 59, 17, 58, 15, 5, 53, 7, 32, 3, 1, 4, 28, 19, 52, 39, 61, 23, 29, 0, 21, 63, 30, 20, 25, 40, 36, 45, 42, 31, 12, 26, 48, 22, 55, 51, 62, 37, 49, 46, 44, 43, 38, 14]",116,"[41, 56, 1, 36, 47, 6, 35, 58, 52, 38, 18, 9, 57, 50, 34, 8, 54, 27, 2, 37, 16, 51, 17, 32, 4, 5, 53, 7, 11, 3, 10, 15, 28, 19, 12, 39, 42, 23, 61, 0, 21, 59, 14, 46, 25, 22, 33, 45, 29, 31, 13, 26, 48, 40, 55, 63, 62, 60, 49, 20, 44, 43, 24, 30]",940.8903,259535,322
esc64a.dat,TS,7,252,"[32, 35, 9, 46, 20, 26, 0, 19, 1, 8, 5, 17, 48, 18, 3, 34, 23, 6, 61, 60, 10, 28, 51, 24, 14, 58, 40, 33, 59, 43, 62, 11, 7, 12, 30, 44, 45, 63, 49, 47, 22, 13, 41, 29, 57, 21, 53, 36, 2, 25, 38, 52, 55, 15, 4, 39, 54, 42, 16, 27, 37, 56, 50, 31]",116,"[32, 9, 11, 12, 20, 31, 0, 53, 1, 13, 5, 17, 48, 7, 15, 34, 23, 28, 61, 8, 10, 6, 51, 24, 14, 58, 40, 35, 59, 43, 62, 33, 26, 46, 30, 49, 45, 63, 44, 47, 22, 60, 41, 29, 57, 21, 19, 36, 2, 25, 38, 52, 55, 3, 4, 39, 54, 42, 16, 27, 37, 56, 50, 18]",941.5554,258729,321
esc64a.dat,TS,8,292,"[27, 17, 51, 16, 12, 13, 33, 15, 49, 61, 18, 0, 48, 60, 35, 19, 5, 21, 22, 3, 56, 2, 10, 7, 30, 46, 43, 32, 52, 53, 42, 54, 63, 24, 47, 6, 50, 57, 8, 59, 40, 4, 29, 31, 23, 37, 25, 39, 28, 62, 44, 36, 55, 20, 9, 38, 58, 14, 26, 34, 11, 41, 45, 1]",116,"[45, 10, 61, 20, 60, 21, 36, 6, 52, 22, 19, 56, 57, 7, 39, 58, 15, 9, 55, 16, 42, 5, 28, 1, 2, 17, 0, 37, 26, 53, 13, 33, 63, 12, 47, 46, 23, 41, 8, 30, 32, 35, 51, 3, 4, 31, 48, 29, 54, 43, 40, 11, 49, 50, 18, 38, 62, 34, 59, 25, 44, 24, 27, 14]",941.1616,253087,314
esc64a.dat,TS,9,274,"[30, 59, 23, 45, 47, 52, 38, 37, 32, 17, 62, 42, 43, 50, 1, 6, 28, 41, 22, 61, 34, 56, 40, 20, 36, 48, 31, 7, 8, 25, 2, 13, 18, 3, 57, 5, 63, 58, 55, 29, 0, 46, 44, 16, 19, 10, 54, 9, 39, 4, 49, 11, 15, 27, 33, 60, 12, 26, 14, 35, 51, 53, 21, 24]",118,"[30, 59, 23, 45, 47, 52, 38, 56, 32, 60, 62, 42, 43, 50, 54, 6, 28, 41, 22, 61, 34, 18, 40, 10, 36, 63, 55, 29, 8, 31, 2, 13, 37, 3, 33, 5, 48, 58, 39, 7, 0, 46, 44, 16, 19, 20, 1, 9, 25, 4, 49, 11, 15, 27, 57, 17, 12, 26, 14, 35, 51, 53, 21, 24]",941.1653,258729,321
esc64a.dat,TS,10,280,"[22, 24, 16, 45, 61, 14, 58, 29, 21, 33, 23, 32, 6, 52, 35, 43, 36, 27, 63, 30, 4, 12, 11, 44, 38, 37, 18, 19, 1, 39, 48, 5, 46, 15, 31, 62, 49, 56, 25, 3, 2, 26, 40, 54, 28, 7, 60, 17, 0, 8, 42, 55, 57, 41, 34, 10, 13, 47, 20, 9, 50, 59, 51, 53]",116,"[35, 24, 25, 49, 61, 39, 58, 37, 42, 53, 23, 34, 40, 52, 36, 43, 38, 14, 5, 21, 4, 60, 11, 44, 22, 29, 17, 19, 1, 27, 48, 18, 46, 15, 62, 31, 55, 56, 16, 3, 13, 26, 0, 54, 28, 7, 12, 63, 32, 8, 30, 45, 57, 41, 6, 10, 2, 47, 20, 9, 50, 59, 51, 33]",943.7328,261953,325
esc64a.dat,TS,11,308,"[34, 1, 63, 27, 29, 31, 50, 5, 12, 56, 15, 17, 25, 46, 49, 54, 9, 44, 39, 36, 58, 48, 32, 13, 18, 8, 16, 51, 59, 33, 6, 37, 0, 28, 62, 45, 11, 42, 61, 10, 7, 55, 4, 26, 2, 53, 47, 30, 52, 35, 23, 60, 20, 14, 40, 22, 24, 21, 3, 43, 57, 41, 38, 19]",120,"[34, 0, 1, 23, 53, 47, 26, 5, 12, 7, 15, 17, 25, 45, 61, 54, 21, 44, 39, 19, 58, 41, 32, 11, 18, 8, 16, 51, 59, 33, 49, 50, 63, 28, 62, 46, 13, 42, 20, 10, 56, 55, 4, 37, 2, 29, 31, 30, 52, 35, 27, 60, 6, 14, 40, 22, 24, 9, 3, 43, 57, 48, 38, 36]",943.1358,259535,322
esc64a.dat,TS,12,272,"[12, 44, 40, 52, 41, 28, 48, 59, 8, 10, 0, 25, 22, 57, 32, 49, 9, 30, 3, 58, 56, 38, 39, 23, 36, 45, 20, 37, 62, 29, 1, 6, 27, 24, 13, 50, 34, 31, 4, 42, 46, 61, 15, 17, 18, 53, 21, 14, 54, 35, 47, 7, 5, 16, 51, 11, 33, 19, 26, 60, 55, 43, 2, 63]",116,"[59, 27, 15, 26, 13, 40, 6, 32, 60, 10, 0, 9, 14, 48, 16, 29, 18, 56, 8, 30, 36, 52, 38, 12, 42, 1, 22, 46, 19, 47, 31, 44, 53, 41, 21, 55, 34, 7, 20, 37, 4, 3, 11, 2, 28, 50, 51, 49, 25, 45, 54, 62, 5, 17, 61, 24, 63, 39, 23, 58, 33, 43, 35, 57]",941.323899,259535,322
esc64a.dat,TS,13,284,"[59, 38, 29, 48, 26, 15, 11, 34, 27, 61, 18, 46, 47, 36, 24, 16, 55, 37, 49, 41, 58, 3, 6, 0, 33, 44, 51, 23, 7, 45, 62, 22, 53, 19, 31, 50, 32, 14, 2, 60, 40, 5, 30, 25, 63, 56, 1, 9, 28, 10, 52, 21, 4, 13, 39, 57, 8, 20, 12, 17, 54, 35, 43, 42]",116,"[47, 41, 27, 29, 24, 20, 22, 60, 25, 61, 21, 19, 46, 36, 52, 63, 55, 8, 37, 57, 26, 32, 33, 28, 40, 54, 59, 23, 50, 31, 45, 7, 13, 34, 15, 62, 48, 9, 51, 5, 39, 38, 44, 49, 1, 53, 58, 10, 18, 43, 35, 30, 14, 0, 17, 2, 56, 12, 42, 6, 11, 4, 3, 16]",943.422,261147,324
esc64a.dat,TS,14,276,"[19, 11, 9, 25, 54, 63, 61, 1, 39, 18, 4, 34, 47, 21, 41, 51, 8, 23, 49, 45, 27, 36, 0, 62, 2, 57, 33, 17, 37, 59, 7, 31, 53, 14, 29, 40, 24, 50, 48, 46, 35, 55, 44, 60, 28, 26, 12, 32, 16, 58, 30, 5, 10, 15, 56, 42, 22, 6, 52, 38, 13, 3, 43, 20]",118,"[19, 11, 57, 61, 54, 5, 25, 0, 39, 29, 4, 34, 47, 21, 20, 51, 8, 23, 12, 45, 27, 17, 1, 62, 2, 9, 33, 63, 37, 59, 7, 31, 10, 14, 26, 40, 24, 50, 32, 46, 35, 55, 44, 16, 18, 28, 49, 48, 60, 58, 30, 52, 53, 15, 56, 42, 22, 6, 41, 38, 13, 3, 43, 36]",941.922499,260341,323
esc64a.dat,TS,15,280,"[17, 1, 37, 45, 34, 36, 3, 46, 28, 59, 53, 5, 61, 24, 38, 25, 58, 35, 12, 21, 52, 51, 47, 9, 30, 41, 56, 19, 54, 42, 62, 7, 57, 26, 18, 32, 4, 29, 60, 16, 48, 31, 14, 22, 49, 15, 8, 11, 55, 10, 40, 13, 6, 43, 0, 20, 44, 23, 63, 50, 2, 27, 33, 39]",116,"[17, 1, 24, 45, 34, 36, 3, 46, 59, 44, 20, 5, 21, 54, 38, 42, 6, 35, 12, 40, 39, 55, 47, 9, 30, 41, 56, 27, 37, 25, 62, 19, 50, 57, 18, 32, 4, 29, 60, 16, 48, 31, 14, 22, 49, 52, 8, 11, 51, 10, 61, 13, 28, 43, 0, 53, 58, 23, 63, 26, 2, 7, 33, 15]",941.743199,259535,322
esc64a.dat,TS,16,304,"[30, 49, 8, 26, 18, 12, 7, 43, 10, 45, 27, 59, 52, 19, 34, 46, 61, 0, 21, 35, 1, 54, 38, 23, 60, 50, 29, 22, 33, 4, 55, 2, 39, 17, 31, 44, 32, 13, 6, 62, 9, 15, 51, 63, 42, 28, 47, 5, 48, 41, 56, 16, 3, 40, 58, 25, 36, 11, 37, 53, 20, 24, 57, 14]",118,"[38, 11, 21, 47, 62, 41, 5, 13, 17, 45, 44, 34, 48, 29, 25, 54, 12, 35, 9, 39, 27, 31, 52, 0, 7, 50, 51, 22, 55, 20, 63, 18, 26, 10, 58, 1, 61, 32, 19, 3, 8, 42, 60, 57, 14, 28, 16, 30, 53, 46, 40, 23, 2, 43, 6, 37, 33, 24, 36, 15, 56, 49, 59, 4]",943.5229,257923,320
esc64a.dat,TS,17,292,"[30, 4, 15, 14, 28, 56, 36, 43, 50, 21, 3, 35, 0, 22, 41, 31, 11, 54, 44, 42, 58, 7, 10, 45, 19, 23, 5, 38, 47, 52, 2, 57, 12, 32, 8, 48, 16, 25, 9, 18, 63, 55, 34, 49, 27, 33, 39, 13, 40, 46, 17, 59, 60, 1, 26, 20, 24, 62, 29, 51, 6, 53, 37, 61]",116,"[22, 55, 48, 34, 20, 45, 36, 49, 50, 40, 57, 24, 6, 1, 9, 0, 41, 29, 35, 42, 26, 17, 23, 27, 19, 38, 10, 53, 63, 52, 2, 37, 12, 3, 14, 16, 32, 25, 8, 46, 39, 60, 5, 43, 56, 33, 7, 21, 44, 18, 15, 59, 4, 58, 30, 47, 13, 31, 61, 51, 11, 62, 28, 54]",942.8254,257923,320
esc64a.dat,TS,18,296,"[38, 10, 61, 22, 9, 59, 15, 35, 28, 11, 63, 42, 29, 32, 12, 48, 6, 17, 58, 2, 0, 55, 21, 36, 54, 51, 30, 16, 50, 47, 43, 14, 52, 19, 23, 39, 13, 49, 7, 18, 25, 1, 46, 4, 34, 5, 27, 56, 33, 31, 57, 3, 45, 20, 40, 41, 26, 44, 60, 37, 24, 62, 53, 8]",116,"[40, 57, 56, 10, 16, 14, 4, 39, 50, 11, 47, 20, 19, 31, 15, 32, 6, 42, 3, 43, 24, 23, 60, 8, 49, 44, 35, 26, 25, 58, 21, 27, 53, 37, 55, 22, 13, 63, 33, 18, 17, 2, 54, 7, 34, 5, 36, 12, 0, 52, 48, 59, 62, 46, 61, 51, 41, 1, 45, 38, 29, 30, 28, 9]",940.9633,259535,322
esc64a.dat,TS,19,294,"[16, 53, 41, 22, 19, 51, 24, 37, 0, 28, 50, 5, 57, 23, 43, 20, 27, 14, 36, 59, 33, 6, 13, 31, 17, 55, 45, 11, 9, 26, 48, 25, 32, 21, 62, 46, 30, 52, 58, 38, 2, 61, 56, 18, 12, 60, 34, 42, 3, 63, 8, 10, 49, 47, 35, 4, 7, 15, 39, 29, 54, 40, 1, 44]",116,"[16, 53, 41, 60, 19, 26, 24, 58, 0, 62, 63, 5, 57, 23, 31, 20, 27, 14, 59, 61, 33, 55, 13, 51, 17, 6, 45, 11, 9, 43, 48, 15, 29, 21, 28, 46, 30, 52, 37, 38, 2, 36, 56, 18, 12, 22, 34, 42, 3, 50, 8, 10, 49, 47, 35, 4, 7, 25, 39, 32, 54, 40, 1, 44]",942.6097,259535,322
esc64a.dat,TS,20,266,"[39, 24, 31, 58, 38, 33, 3, 37, 15, 6, 32, 26, 13, 2, 28, 22, 57, 20, 52, 55, 14, 19, 9, 61, 11, 60, 10, 4, 45, 18, 25, 54, 62, 43, 35, 34, 41, 59, 7, 1, 49, 12, 63, 56, 42, 44, 21, 53, 8, 47, 40, 27, 23, 48, 30, 17, 46, 29, 50, 16, 5, 36, 51, 0]",116,"[44, 1, 31, 54, 60, 57, 18, 45, 8, 52, 32, 21, 50, 53, 61, 42, 33, 12, 36, 38, 40, 55, 9, 56, 27, 23, 39, 13, 28, 29, 16, 5, 14, 43, 30, 34, 41, 59, 35, 22, 51, 63, 6, 37, 11, 49, 26, 2, 15, 47, 24, 17, 46, 3, 0, 62, 19, 48, 4, 25, 58, 10, 20, 7]",942.7785,257923,320
had20.dat,RS,1,7880,"[9, 7, 3, 10, 19, 11, 12, 0, 13, 16, 2, 1, 18, 5, 17, 6, 4, 15, 8, 14]",7246,"[5, 7, 0, 15, 17, 18, 10, 6, 14, 11, 2, 16, 1, 12, 19, 9, 3, 13, 8, 4]",11.3679,41010,11
had20.dat,RS,2,7882,"[15, 4, 0, 19, 1, 2, 5, 16, 13, 18, 17, 10, 6, 11, 12, 8, 9, 14, 7, 3]",7266,"[2, 11, 1, 18, 5, 16, 4, 9, 10, 6, 14, 0, 3, 8, 17, 15, 7, 12, 13, 19]",11.4347,37151,13
had20.dat,RS,3,7706,"[11, 15, 10, 6, 16, 13, 18, 14, 8, 7, 9, 2, 19, 4, 5, 12, 1, 3, 17, 0]",7330,"[13, 6, 9, 12, 8, 10, 16, 5, 19, 11, 4, 18, 15, 14, 7, 0, 2, 1, 17, 3]",1.715499,4115,14
had20.dat,RS,4,7868,"[2, 12, 9, 18, 7, 11, 3, 10, 0, 17, 1, 14, 5, 16, 8, 15, 13, 6, 4, 19]",7340,"[12, 18, 15, 0, 17, 9, 13, 11, 2, 4, 6, 16, 10, 8, 1, 3, 7, 14, 5, 19]",1.3825,2156,5
had20.dat,RS,5,7608,"[11, 18, 1, 8, 14, 13, 9, 17, 12, 16, 2, 6, 19, 4, 15, 0, 7, 3, 5, 10]",7272,"[2, 12, 10, 18, 9, 1, 17, 11, 13, 6, 5, 15, 0, 3, 16, 14, 4, 7, 19, 8]",9.8909,31762,9
had20.dat,RS,6,7790,"[11, 1, 18, 10, 3, 14, 6, 12, 19, 4, 13, 15, 8, 5, 9, 0, 16, 2, 7, 17]",7270,"[10, 4, 18, 12, 9, 17, 6, 0, 1, 11, 8, 5, 7, 3, 13, 15, 2, 19, 16, 14]",3.552099,10765,6
had20.dat,RS,7,7640,"[2, 7, 14, 0, 1, 10, 17, 5, 18, 16, 4, 9, 11, 19, 8, 13, 15, 12, 6, 3]",7290,"[6, 5, 1, 16, 13, 11, 10, 9, 2, 4, 14, 15, 0, 7, 17, 8, 12, 19, 18, 3]",8.099299,27243,10
had20.dat,RS,8,7838,"[5, 18, 16, 4, 13, 11, 17, 9, 12, 6, 8, 10, 3, 14, 19, 7, 2, 15, 0, 1]",7338,"[1, 4, 10, 13, 2, 16, 5, 19, 0, 6, 17, 8, 15, 14, 9, 18, 12, 7, 11, 3]",2.836399,10144,6
had20.dat,RS,9,7816,"[17, 2, 1, 0, 7, 5, 10, 18, 16, 11, 12, 4, 9, 15, 6, 13, 19, 14, 3, 8]",7284,"[12, 1, 13, 11, 2, 9, 15, 17, 5, 16, 6, 19, 7, 14, 0, 8, 4, 10, 18, 3]",7.048301,21991,9
had20.dat,RS,10,8044,"[9, 0, 13, 19, 5, 10, 4, 8, 2, 16, 15, 17, 11, 18, 7, 12, 14, 3, 1, 6]",7314,"[2, 9, 1, 19, 17, 16, 18, 6, 12, 4, 15, 14, 10, 3, 8, 0, 13, 7, 11, 5]",4.114801,11191,7
had20.dat,RS,11,7812,"[15, 12, 16, 7, 3, 1, 13, 9, 2, 8, 18, 14, 5, 11, 10, 19, 17, 4, 0, 6]",7202,"[7, 15, 13, 2, 0, 17, 18, 11, 14, 10, 5, 9, 1, 16, 4, 6, 3, 8, 12, 19]",3.910701,11724,11
had20.dat,RS,12,7870,"[5, 19, 17, 10, 1, 0, 15, 4, 7, 11, 13, 12, 9, 8, 2, 18, 16, 14, 3, 6]",7250,"[2, 1, 16, 10, 9, 17, 13, 0, 5, 18, 8, 4, 14, 12, 15, 3, 19, 6, 11, 7]",11.4388,37357,12
had20.dat,RS,13,7730,"[8, 13, 14, 19, 12, 7, 9, 17, 1, 2, 6, 16, 15, 5, 11, 18, 4, 10, 3, 0]",7338,"[10, 2, 19, 11, 17, 9, 18, 16, 4, 8, 14, 7, 5, 0, 6, 3, 1, 12, 15, 13]",2.552001,6757,13
had20.dat,RS,14,7920,"[16, 13, 9, 14, 1, 4, 8, 3, 19, 17, 12, 6, 15, 18, 11, 7, 2, 0, 10, 5]",7438,"[16, 12, 15, 1, 17, 4, 2, 19, 9, 5, 3, 18, 13, 14, 6, 8, 10, 7, 11, 0]",0.2027,722,4
had20.dat,RS,15,7872,"[3, 13, 8, 16, 5, 2, 12, 4, 14, 9, 7, 1, 0, 10, 19, 17, 15, 6, 11, 18]",7278,"[5, 6, 11, 0, 14, 16, 13, 17, 18, 1, 4, 10, 7, 2, 9, 12, 8, 3, 15, 19]",5.9602,19489,9
had20.dat,RS,16,7726,"[18, 2, 12, 9, 11, 3, 16, 1, 14, 8, 13, 17, 10, 15, 6, 19, 5, 4, 7, 0]",7258,"[7, 2, 10, 13, 11, 6, 19, 16, 9, 17, 14, 15, 18, 3, 0, 4, 12, 1, 5, 8]",6.0292,21344,6
had20.dat,RS,17,7798,"[18, 16, 0, 13, 8, 6, 10, 15, 19, 12, 4, 3, 7, 2, 14, 5, 9, 11, 17, 1]",7266,"[4, 1, 19, 12, 18, 5, 0, 11, 10, 13, 17, 9, 3, 7, 15, 8, 16, 2, 6, 14]",7.041499,25287,9
had20.dat,RS,18,7646,"[14, 13, 15, 0, 3, 11, 6, 2, 10, 16, 8, 5, 4, 12, 17, 1, 7, 19, 18, 9]",7260,"[12, 1, 13, 9, 11, 10, 17, 18, 5, 6, 19, 0, 14, 8, 3, 15, 4, 2, 16, 7]",6.9616,24839,6
had20.dat,RS,19,7868,"[2, 10, 6, 14, 5, 18, 0, 12, 3, 16, 4, 9, 19, 17, 8, 15, 1, 11, 7, 13]",7326,"[12, 13, 1, 5, 10, 14, 6, 17, 9, 11, 4, 18, 15, 0, 19, 3, 16, 7, 2, 8]",2.1771,7795,13
had20.dat,RS,20,7656,"[15, 18, 14, 1, 13, 9, 0, 19, 17, 11, 10, 6, 4, 8, 5, 2, 12, 16, 3, 7]",7378,"[1, 16, 9, 0, 4, 2, 11, 18, 13, 7, 10, 12, 8, 15, 17, 3, 6, 19, 5, 14]",0.736,1169,5
