Instance,Algorithm,Run,InitialFitness,InitialSolution,FinalFitness,FinalSolution,TimeMs,Evaluations,Steps
nug25.dat,S-2swap,41,4854,"[4, 21, 23, 1, 20, 16, 12, 6, 8, 15, 2, 7, 24, 18, 19, 10, 5, 14, 22, 11, 13, 0, 3, 9, 17]",3810,"[1, 10, 24, 11, 3, 17, 7, 13, 16, 23, 2, 8, 15, 22, 20, 0, 18, 5, 6, 9, 4, 21, 14, 19, 12]",28.1483,58821,186
nug25.dat,S-2swap,42,5012,"[16, 14, 19, 15, 11, 20, 22, 17, 5, 4, 3, 7, 18, 0, 8, 21, 9, 23, 10, 2, 6, 12, 1, 24, 13]",3836,"[4, 11, 16, 22, 12, 2, 3, 19, 9, 18, 23, 13, 20, 6, 0, 1, 24, 5, 15, 14, 17, 10, 7, 8, 21]",27.147,56421,178
nug25.dat,S-2swap,43,4874,"[1, 4, 15, 5, 2, 14, 24, 21, 11, 9, 19, 23, 12, 16, 10, 20, 0, 6, 22, 13, 18, 8, 7, 17, 3]",3746,"[4, 17, 2, 16, 11, 1, 24, 15, 23, 3, 10, 7, 5, 20, 13, 19, 8, 18, 6, 22, 14, 21, 0, 9, 12]",26.2141,59121,187
nug25.dat,S-2swap,44,5006,"[10, 8, 11, 12, 15, 5, 20, 1, 4, 22, 2, 23, 19, 7, 6, 18, 0, 13, 17, 16, 9, 21, 14, 24, 3]",3776,"[21, 19, 7, 1, 4, 14, 8, 15, 24, 10, 18, 9, 5, 2, 17, 0, 6, 20, 13, 3, 12, 22, 23, 16, 11]",26.3054,57921,183
nug25.dat,S-2swap,45,4866,"[23, 11, 1, 3, 16, 9, 6, 24, 4, 22, 17, 0, 13, 18, 5, 8, 14, 20, 19, 21, 12, 15, 2, 7, 10]",3790,"[23, 20, 6, 0, 14, 2, 15, 5, 18, 9, 17, 10, 7, 8, 21, 1, 24, 13, 3, 19, 4, 11, 16, 22, 12]",29.2631,63621,202
nug25.dat,S-2swap,46,5090,"[15, 11, 9, 16, 20, 21, 2, 4, 7, 3, 12, 6, 0, 17, 5, 10, 8, 19, 13, 18, 22, 14, 24, 23, 1]",3826,"[4, 12, 21, 19, 14, 1, 22, 8, 18, 0, 3, 2, 9, 6, 20, 24, 13, 7, 5, 15, 11, 16, 10, 17, 23]",27.165,58521,185
nug25.dat,S-2swap,47,5036,"[19, 20, 22, 16, 13, 8, 4, 21, 15, 11, 10, 0, 23, 12, 6, 2, 9, 24, 18, 5, 1, 14, 17, 7, 3]",3816,"[11, 3, 24, 1, 4, 16, 13, 17, 10, 7, 23, 22, 2, 8, 21, 20, 9, 5, 18, 19, 12, 6, 15, 0, 14]",24.8487,53421,168
nug25.dat,S-2swap,48,4894,"[13, 6, 23, 12, 19, 17, 2, 0, 4, 24, 3, 10, 5, 14, 7, 11, 15, 20, 22, 1, 21, 18, 8, 9, 16]",3788,"[12, 18, 0, 21, 14, 20, 6, 15, 8, 19, 13, 9, 5, 7, 10, 3, 22, 2, 24, 1, 23, 16, 11, 17, 4]",27.9846,61821,196
nug25.dat,S-2swap,49,4944,"[19, 22, 11, 20, 4, 5, 14, 7, 15, 2, 17, 13, 9, 23, 8, 10, 3, 21, 24, 16, 12, 18, 6, 1, 0]",3758,"[4, 10, 19, 14, 21, 1, 24, 7, 8, 0, 17, 2, 15, 5, 18, 16, 23, 20, 6, 9, 11, 3, 13, 22, 12]",26.3045,55821,176
nug25.dat,S-2swap,50,4914,"[18, 22, 8, 1, 19, 12, 21, 20, 0, 4, 23, 17, 10, 13, 9, 5, 14, 2, 11, 24, 15, 6, 7, 3, 16]",3752,"[4, 11, 16, 22, 12, 1, 3, 24, 19, 14, 10, 13, 7, 8, 21, 17, 2, 5, 9, 18, 23, 20, 15, 6, 0]",28.8389,61221,194
nug25.dat,S-2swap,51,4806,"[20, 8, 22, 15, 21, 13, 14, 5, 19, 2, 16, 1, 10, 17, 7, 18, 9, 6, 0, 4, 23, 24, 12, 11, 3]",3826,"[11, 3, 2, 1, 4, 16, 24, 13, 22, 12, 17, 10, 7, 8, 21, 23, 6, 9, 18, 19, 20, 15, 5, 0, 14]",25.2977,53121,167
nug25.dat,S-2swap,52,5020,"[3, 10, 18, 6, 19, 1, 2, 21, 0, 15, 17, 4, 14, 13, 23, 11, 5, 22, 8, 16, 20, 7, 9, 12, 24]",3802,"[12, 23, 20, 0, 14, 3, 6, 15, 18, 19, 11, 13, 5, 24, 9, 22, 2, 7, 8, 21, 16, 17, 10, 1, 4]",28.6474,60321,191
nug25.dat,S-2swap,53,5062,"[19, 20, 23, 2, 24, 1, 0, 12, 3, 13, 7, 6, 17, 14, 11, 21, 16, 22, 18, 9, 8, 4, 5, 10, 15]",3790,"[4, 17, 2, 23, 16, 1, 10, 24, 20, 11, 7, 5, 15, 13, 3, 21, 8, 9, 6, 22, 14, 0, 18, 19, 12]",27.5818,57621,182
nug25.dat,S-2swap,54,5058,"[14, 9, 8, 4, 16, 6, 12, 10, 3, 18, 17, 22, 1, 13, 2, 5, 20, 24, 19, 23, 15, 7, 11, 21, 0]",3808,"[14, 9, 19, 21, 4, 0, 18, 8, 22, 1, 6, 5, 13, 7, 2, 15, 20, 24, 10, 17, 12, 23, 3, 16, 11]",26.5101,57021,180
nug25.dat,S-2swap,55,5020,"[8, 11, 19, 20, 23, 3, 15, 17, 4, 14, 0, 1, 16, 6, 21, 10, 5, 9, 18, 7, 22, 2, 12, 24, 13]",3804,"[23, 11, 16, 10, 17, 3, 13, 24, 7, 1, 20, 22, 15, 8, 2, 9, 6, 5, 18, 0, 12, 19, 14, 21, 4]",25.7763,54921,173
nug25.dat,S-2swap,56,4820,"[20, 15, 4, 17, 23, 6, 18, 2, 13, 19, 22, 16, 0, 12, 10, 14, 24, 8, 9, 7, 1, 3, 5, 11, 21]",3818,"[14, 10, 20, 23, 3, 19, 24, 15, 13, 11, 7, 17, 5, 6, 16, 21, 8, 18, 9, 22, 4, 1, 0, 2, 12]",24.4019,51921,163
nug25.dat,S-2swap,57,5004,"[17, 18, 22, 14, 7, 12, 19, 4, 3, 1, 0, 23, 5, 21, 10, 6, 24, 2, 13, 11, 16, 9, 15, 8, 20]",3772,"[4, 1, 10, 7, 21, 17, 24, 15, 8, 14, 23, 13, 20, 5, 0, 16, 2, 6, 9, 18, 11, 3, 22, 19, 12]",27.9891,55521,175
nug25.dat,S-2swap,58,4920,"[16, 23, 9, 13, 15, 6, 8, 20, 14, 3, 18, 21, 24, 19, 4, 22, 10, 17, 0, 5, 7, 2, 1, 12, 11]",3788,"[12, 3, 2, 11, 4, 19, 22, 13, 16, 1, 21, 8, 7, 24, 10, 9, 18, 5, 15, 17, 14, 0, 6, 20, 23]",25.6208,56121,177
nug25.dat,S-2swap,59,4908,"[4, 0, 1, 12, 19, 5, 11, 23, 8, 14, 13, 18, 6, 7, 22, 20, 10, 15, 21, 17, 16, 3, 24, 2, 9]",3778,"[12, 22, 13, 3, 11, 9, 6, 5, 2, 16, 0, 18, 15, 20, 23, 21, 8, 7, 10, 17, 14, 19, 24, 1, 4]",25.7621,55821,176
nug25.dat,S-2swap,60,4864,"[10, 15, 21, 3, 20, 19, 5, 8, 6, 9, 16, 14, 4, 13, 24, 7, 18, 2, 17, 0, 12, 22, 1, 23, 11]",3796,"[14, 19, 21, 7, 4, 0, 18, 8, 24, 1, 15, 5, 9, 10, 17, 20, 6, 13, 3, 2, 23, 12, 22, 16, 11]",26.3015,52521,165
nug25.dat,S-2swap,61,5024,"[7, 16, 3, 0, 2, 20, 15, 14, 1, 6, 4, 17, 21, 23, 22, 10, 11, 5, 13, 18, 19, 8, 24, 9, 12]",3790,"[12, 22, 2, 11, 3, 19, 9, 6, 16, 13, 0, 18, 5, 15, 20, 14, 21, 8, 24, 23, 4, 1, 7, 17, 10]",24.7759,52221,164
nug25.dat,S-2swap,62,4966,"[16, 8, 5, 21, 23, 1, 3, 22, 13, 19, 9, 15, 6, 2, 18, 7, 24, 11, 0, 14, 17, 12, 10, 4, 20]",3798,"[4, 17, 23, 2, 16, 1, 10, 20, 13, 11, 24, 7, 15, 6, 3, 19, 8, 5, 9, 22, 14, 21, 0, 18, 12]",30.4263,59121,187
nug25.dat,S-2swap,63,5116,"[15, 19, 8, 4, 0, 21, 12, 16, 18, 20, 1, 5, 9, 2, 10, 3, 14, 7, 24, 17, 23, 11, 6, 13, 22]",3800,"[14, 12, 19, 21, 4, 0, 18, 22, 8, 1, 6, 5, 9, 7, 10, 20, 15, 2, 24, 17, 23, 13, 3, 16, 11]",25.7978,55221,174
nug25.dat,S-2swap,64,4928,"[0, 9, 6, 17, 12, 8, 15, 22, 23, 13, 3, 11, 21, 18, 24, 2, 16, 7, 20, 4, 10, 5, 14, 19, 1]",3834,"[23, 2, 17, 16, 11, 3, 15, 13, 7, 24, 20, 6, 5, 8, 10, 9, 18, 19, 22, 1, 12, 0, 14, 21, 4]",27.2075,58221,184
nug25.dat,S-2swap,65,4890,"[18, 16, 19, 14, 20, 13, 10, 21, 17, 23, 24, 5, 22, 3, 12, 7, 6, 15, 1, 9, 11, 0, 8, 4, 2]",3772,"[23, 16, 17, 1, 4, 3, 11, 2, 24, 10, 20, 6, 15, 7, 19, 13, 9, 5, 8, 21, 12, 22, 18, 0, 14]",26.6936,60021,190
nug25.dat,S-2swap,66,4952,"[11, 3, 15, 13, 22, 21, 24, 23, 6, 19, 20, 8, 10, 12, 2, 17, 1, 7, 4, 14, 0, 9, 18, 5, 16]",3792,"[12, 23, 22, 16, 11, 20, 6, 13, 3, 2, 18, 15, 10, 24, 17, 0, 5, 8, 7, 1, 14, 9, 21, 19, 4]",21.0959,45321,141
nug25.dat,S-2swap,67,4978,"[20, 7, 3, 6, 4, 2, 22, 1, 14, 13, 21, 8, 9, 17, 23, 0, 18, 5, 16, 12, 24, 19, 11, 10, 15]",3802,"[12, 11, 22, 16, 4, 3, 2, 13, 24, 1, 21, 9, 8, 7, 10, 19, 18, 5, 15, 17, 14, 0, 6, 20, 23]",23.7116,50421,158
nug25.dat,S-2swap,68,4740,"[1, 19, 23, 4, 13, 21, 20, 10, 14, 17, 0, 9, 2, 16, 6, 24, 18, 7, 8, 22, 12, 11, 5, 15, 3]",3776,"[4, 21, 10, 1, 17, 14, 8, 7, 24, 16, 0, 18, 5, 15, 2, 19, 9, 6, 20, 23, 12, 22, 13, 3, 11]",25.7744,54021,170
nug25.dat,S-2swap,69,5014,"[10, 7, 0, 17, 2, 6, 1, 12, 19, 24, 14, 8, 5, 11, 9, 4, 15, 20, 22, 21, 23, 16, 13, 3, 18]",3804,"[12, 23, 20, 10, 14, 13, 6, 5, 15, 0, 22, 9, 18, 8, 21, 16, 2, 7, 17, 1, 11, 3, 19, 24, 4]",26.4835,55221,174
nug25.dat,S-2swap,70,5006,"[18, 14, 21, 15, 16, 4, 8, 1, 9, 17, 3, 6, 23, 22, 19, 2, 10, 20, 5, 12, 7, 24, 13, 11, 0]",3822,"[17, 10, 16, 23, 11, 1, 24, 15, 20, 3, 7, 8, 5, 13, 22, 2, 18, 6, 9, 19, 4, 21, 0, 14, 12]",24.7436,53421,168
nug25.dat,S-2swap,71,4834,"[15, 18, 13, 22, 0, 4, 17, 20, 2, 12, 5, 3, 1, 6, 19, 10, 23, 16, 9, 11, 14, 24, 7, 21, 8]",3834,"[12, 3, 9, 19, 14, 22, 13, 8, 18, 21, 16, 2, 5, 6, 0, 11, 24, 7, 15, 20, 4, 1, 10, 17, 23]",26.4977,53421,168
nug25.dat,S-2swap,72,4846,"[14, 24, 8, 12, 13, 1, 7, 18, 19, 0, 6, 16, 9, 2, 3, 21, 15, 17, 10, 5, 20, 11, 22, 23, 4]",3782,"[12, 22, 2, 3, 11, 19, 9, 6, 13, 16, 14, 18, 5, 15, 20, 21, 0, 8, 24, 23, 4, 1, 7, 10, 17]",32.3618,57921,183
nug25.dat,S-2swap,73,4810,"[10, 3, 20, 9, 17, 13, 19, 1, 2, 7, 12, 14, 5, 11, 0, 23, 22, 4, 21, 18, 6, 15, 24, 8, 16]",3780,"[4, 3, 19, 9, 21, 1, 24, 7, 8, 14, 10, 20, 13, 5, 0, 17, 15, 2, 6, 18, 23, 11, 16, 22, 12]",27.8273,57321,181
nug25.dat,S-2swap,74,4894,"[20, 18, 6, 10, 17, 21, 4, 12, 13, 1, 9, 14, 0, 24, 3, 15, 16, 8, 22, 11, 23, 7, 5, 19, 2]",3792,"[4, 1, 10, 21, 14, 17, 7, 8, 5, 0, 23, 24, 20, 15, 18, 16, 2, 13, 6, 19, 11, 3, 22, 9, 12]",26.3883,55821,176
nug25.dat,S-2swap,75,4860,"[2, 12, 4, 3, 20, 13, 17, 23, 22, 19, 11, 18, 15, 16, 1, 0, 9, 6, 7, 5, 21, 24, 8, 14, 10]",3750,"[16, 23, 17, 1, 4, 11, 2, 15, 24, 10, 3, 13, 5, 7, 20, 22, 6, 18, 8, 19, 12, 9, 0, 21, 14]",25.9106,57321,181
nug25.dat,S-2swap,76,4706,"[11, 12, 10, 2, 13, 14, 8, 22, 24, 20, 6, 1, 15, 4, 5, 0, 7, 18, 19, 9, 16, 3, 21, 17, 23]",3834,"[4, 21, 1, 7, 17, 14, 24, 8, 15, 10, 19, 9, 18, 5, 0, 12, 3, 2, 6, 20, 11, 16, 22, 13, 23]",25.6662,56421,178
nug25.dat,S-2swap,77,5084,"[0, 8, 12, 4, 13, 5, 15, 2, 1, 24, 7, 3, 21, 19, 11, 23, 20, 17, 9, 22, 16, 14, 10, 6, 18]",3786,"[4, 21, 19, 9, 14, 1, 8, 22, 18, 0, 17, 7, 2, 5, 6, 10, 24, 13, 15, 20, 11, 16, 3, 12, 23]",27.7388,57021,180
nug25.dat,S-2swap,78,4984,"[18, 21, 23, 17, 11, 3, 9, 19, 12, 1, 14, 22, 10, 7, 8, 5, 2, 13, 24, 6, 0, 20, 16, 4, 15]",3810,"[4, 1, 24, 2, 17, 21, 8, 15, 7, 10, 0, 18, 9, 5, 20, 14, 19, 6, 13, 23, 12, 22, 16, 11, 3]",25.8402,54021,170
nug25.dat,S-2swap,79,5218,"[1, 21, 14, 11, 5, 13, 4, 22, 19, 8, 12, 23, 7, 0, 17, 9, 10, 2, 16, 6, 20, 15, 24, 3, 18]",3762,"[12, 22, 13, 3, 11, 9, 6, 20, 23, 16, 18, 0, 5, 15, 2, 19, 8, 7, 24, 17, 21, 14, 10, 1, 4]",27.0637,58521,185
nug25.dat,S-2swap,80,5040,"[24, 6, 3, 17, 11, 12, 5, 18, 1, 16, 4, 7, 9, 2, 20, 19, 0, 8, 21, 14, 22, 23, 13, 15, 10]",3826,"[12, 20, 3, 23, 11, 9, 6, 13, 22, 16, 18, 5, 15, 24, 2, 0, 10, 8, 7, 17, 14, 19, 21, 1, 4]",23.004,48321,151
nug25.dat,S-2swap,81,4898,"[5, 23, 16, 15, 0, 7, 11, 24, 14, 6, 12, 21, 13, 20, 18, 2, 10, 3, 17, 22, 9, 1, 19, 4, 8]",3812,"[23, 11, 16, 22, 12, 20, 3, 9, 18, 19, 13, 5, 6, 0, 14, 17, 2, 15, 8, 21, 10, 7, 24, 1, 4]",30.671,62421,198
nug25.dat,S-2swap,82,5156,"[19, 24, 12, 21, 15, 6, 3, 9, 16, 10, 4, 0, 18, 22, 23, 8, 14, 1, 20, 2, 13, 17, 7, 5, 11]",3762,"[11, 10, 17, 1, 4, 16, 7, 2, 24, 23, 3, 13, 5, 15, 20, 22, 8, 9, 6, 19, 12, 21, 18, 0, 14]",24.2423,53421,168
nug25.dat,S-2swap,83,4982,"[9, 5, 6, 20, 1, 21, 7, 16, 10, 22, 17, 15, 3, 24, 8, 12, 19, 4, 11, 14, 0, 23, 18, 2, 13]",3784,"[4, 22, 2, 1, 11, 21, 8, 7, 24, 16, 19, 9, 5, 13, 3, 14, 18, 6, 10, 17, 12, 0, 15, 20, 23]",26.1703,52521,165
nug25.dat,S-2swap,84,4926,"[17, 5, 14, 1, 12, 13, 20, 2, 21, 15, 18, 7, 22, 24, 8, 9, 10, 16, 11, 6, 23, 19, 0, 4, 3]",3792,"[14, 9, 21, 19, 4, 0, 18, 22, 2, 1, 6, 5, 8, 7, 17, 20, 15, 13, 24, 10, 23, 12, 16, 11, 3]",29.1565,59721,189
nug25.dat,S-2swap,85,5132,"[11, 14, 17, 15, 2, 5, 7, 16, 0, 24, 13, 3, 9, 8, 4, 23, 22, 1, 19, 6, 21, 18, 20, 12, 10]",3848,"[11, 16, 20, 23, 12, 3, 22, 9, 18, 0, 2, 13, 5, 6, 15, 19, 24, 7, 8, 14, 4, 1, 10, 17, 21]",26.6469,53721,169
nug25.dat,S-2swap,86,4856,"[1, 10, 22, 15, 12, 17, 20, 14, 0, 21, 11, 6, 5, 24, 19, 18, 23, 7, 9, 13, 4, 2, 8, 3, 16]",3830,"[12, 3, 22, 11, 4, 23, 13, 2, 16, 1, 20, 6, 15, 24, 17, 0, 5, 18, 8, 10, 14, 9, 19, 7, 21]",30.4596,63021,200
nug25.dat,S-2swap,87,4876,"[17, 2, 13, 20, 0, 9, 1, 14, 23, 11, 18, 8, 22, 6, 10, 12, 7, 3, 24, 5, 4, 16, 21, 19, 15]",3816,"[12, 19, 9, 3, 11, 14, 22, 6, 24, 16, 0, 18, 15, 20, 23, 21, 8, 5, 13, 10, 4, 7, 2, 1, 17]",27.1453,49221,154
nug25.dat,S-2swap,88,4994,"[22, 1, 10, 23, 14, 9, 4, 7, 21, 18, 11, 5, 16, 19, 24, 3, 8, 0, 20, 6, 2, 15, 13, 12, 17]",3754,"[4, 1, 10, 0, 14, 17, 24, 7, 8, 21, 2, 15, 5, 18, 9, 16, 23, 20, 6, 19, 11, 3, 13, 22, 12]",24.2859,50721,159
nug25.dat,S-2swap,89,4946,"[14, 21, 20, 17, 4, 8, 3, 6, 5, 19, 18, 11, 1, 13, 0, 16, 9, 7, 23, 24, 12, 10, 22, 2, 15]",3818,"[11, 19, 21, 14, 4, 16, 22, 8, 24, 1, 3, 2, 7, 13, 10, 9, 6, 5, 15, 17, 12, 18, 0, 20, 23]",30.3156,60021,190
nug25.dat,S-2swap,90,4950,"[4, 8, 14, 10, 1, 12, 24, 16, 7, 15, 5, 6, 19, 18, 20, 17, 21, 9, 23, 0, 3, 2, 11, 13, 22]",3784,"[0, 18, 20, 23, 17, 9, 6, 5, 15, 2, 21, 8, 13, 7, 10, 14, 19, 3, 24, 1, 12, 22, 16, 11, 4]",27.3168,58821,186
nug25.dat,S-2swap,91,4974,"[11, 24, 8, 0, 12, 20, 14, 16, 9, 19, 21, 7, 4, 2, 6, 15, 3, 10, 18, 17, 13, 23, 22, 5, 1]",3786,"[4, 1, 21, 19, 14, 10, 7, 8, 9, 0, 17, 24, 5, 15, 18, 3, 2, 13, 6, 20, 11, 16, 22, 23, 12]",24.8561,53421,168
nug25.dat,S-2swap,92,5122,"[23, 21, 17, 7, 2, 19, 20, 16, 1, 18, 13, 12, 14, 15, 9, 5, 10, 11, 24, 3, 0, 22, 4, 6, 8]",3814,"[12, 22, 16, 11, 4, 19, 3, 13, 24, 1, 21, 9, 8, 7, 2, 14, 6, 5, 15, 10, 0, 18, 20, 23, 17]",23.661,51921,163
nug25.dat,S-2swap,93,5132,"[20, 18, 8, 4, 22, 13, 1, 24, 5, 17, 6, 14, 23, 0, 21, 11, 7, 12, 15, 9, 16, 10, 3, 2, 19]",3832,"[23, 2, 11, 16, 17, 3, 13, 22, 24, 1, 20, 5, 15, 7, 10, 9, 6, 18, 8, 21, 12, 0, 19, 14, 4]",26.3129,55821,176
nug25.dat,S-2swap,94,4896,"[1, 22, 21, 14, 15, 24, 6, 18, 0, 5, 17, 3, 20, 12, 11, 16, 19, 9, 2, 4, 10, 8, 23, 13, 7]",3806,"[4, 10, 21, 19, 14, 1, 17, 7, 5, 0, 24, 2, 8, 15, 18, 16, 13, 22, 6, 9, 11, 3, 23, 20, 12]",27.1238,56721,179
nug25.dat,S-2swap,95,4996,"[1, 22, 24, 9, 14, 23, 21, 0, 10, 12, 17, 19, 16, 5, 4, 6, 3, 7, 8, 18, 20, 13, 2, 11, 15]",3762,"[14, 0, 18, 21, 12, 19, 6, 9, 8, 22, 20, 15, 5, 13, 3, 23, 24, 2, 7, 16, 4, 1, 17, 10, 11]",25.6406,56121,177
nug25.dat,S-2swap,96,4872,"[8, 20, 14, 17, 23, 7, 6, 10, 24, 1, 16, 3, 9, 2, 22, 19, 0, 12, 11, 4, 21, 15, 5, 13, 18]",3776,"[3, 11, 2, 22, 12, 13, 16, 6, 9, 19, 20, 15, 5, 18, 0, 23, 24, 7, 8, 14, 10, 17, 1, 21, 4]",27.8496,53121,167
nug25.dat,S-2swap,97,5112,"[11, 23, 2, 6, 7, 14, 22, 9, 16, 3, 17, 24, 15, 13, 0, 8, 4, 18, 20, 12, 19, 5, 1, 10, 21]",3786,"[14, 0, 18, 20, 12, 19, 15, 9, 6, 23, 21, 8, 5, 13, 22, 1, 24, 7, 2, 16, 4, 10, 17, 3, 11]",24.7879,50121,157
nug25.dat,S-2swap,98,4916,"[12, 9, 17, 8, 21, 18, 22, 1, 5, 6, 11, 19, 24, 14, 23, 16, 13, 15, 7, 4, 10, 0, 2, 20, 3]",3744,"[16, 11, 3, 22, 12, 23, 20, 13, 6, 9, 17, 15, 2, 5, 18, 1, 24, 7, 8, 0, 4, 10, 19, 14, 21]",27.9526,59121,187
nug25.dat,S-2swap,99,4840,"[4, 8, 2, 1, 7, 17, 14, 24, 10, 12, 19, 11, 3, 18, 15, 0, 23, 16, 6, 13, 22, 20, 9, 5, 21]",3876,"[14, 12, 21, 16, 11, 0, 18, 19, 22, 4, 6, 15, 8, 24, 1, 20, 5, 7, 13, 2, 23, 9, 10, 3, 17]",26.1304,57021,180
nug25.dat,S-2swap,100,4800,"[10, 1, 17, 7, 22, 12, 8, 2, 23, 16, 15, 9, 18, 11, 0, 20, 21, 5, 14, 4, 3, 19, 24, 6, 13]",3804,"[12, 14, 0, 21, 4, 9, 19, 18, 8, 22, 3, 6, 5, 7, 2, 20, 13, 15, 24, 1, 23, 11, 16, 10, 17]",25.182,53721,169
nug25.dat,S-2swap,101,4984,"[2, 13, 6, 18, 24, 5, 0, 14, 17, 3, 4, 1, 8, 11, 16, 10, 15, 20, 19, 22, 23, 9, 21, 12, 7]",3802,"[12, 3, 21, 19, 14, 11, 2, 9, 18, 0, 22, 13, 8, 5, 6, 16, 24, 7, 15, 20, 4, 1, 10, 17, 23]",26.8244,59721,189
nug25.dat,S-2swap,102,4960,"[17, 6, 3, 22, 11, 10, 7, 2, 4, 21, 19, 5, 13, 1, 14, 24, 0, 9, 20, 8, 16, 12, 15, 18, 23]",3812,"[4, 1, 17, 23, 16, 10, 24, 2, 3, 11, 7, 13, 5, 20, 22, 19, 8, 15, 6, 9, 21, 14, 0, 18, 12]",26.9797,60921,193
nug25.dat,S-2swap,103,4878,"[8, 22, 23, 4, 12, 0, 24, 6, 19, 9, 10, 21, 17, 20, 18, 2, 16, 15, 1, 14, 11, 7, 5, 13, 3]",3806,"[14, 19, 21, 12, 4, 0, 18, 8, 22, 1, 6, 15, 9, 2, 24, 20, 5, 7, 13, 3, 23, 17, 10, 16, 11]",26.1426,56421,178
nug25.dat,S-2swap,104,4834,"[22, 11, 3, 20, 1, 2, 7, 23, 0, 14, 16, 6, 10, 12, 18, 5, 19, 13, 8, 24, 9, 17, 4, 15, 21]",3796,"[4, 1, 17, 23, 16, 7, 10, 24, 2, 11, 21, 8, 20, 13, 22, 19, 18, 5, 9, 3, 14, 0, 15, 6, 12]",29.3561,61221,194
nug25.dat,S-2swap,105,4978,"[17, 1, 7, 2, 23, 15, 3, 12, 9, 0, 20, 8, 13, 14, 24, 11, 16, 22, 4, 6, 21, 10, 5, 19, 18]",3802,"[14, 0, 15, 20, 23, 19, 18, 9, 6, 12, 21, 8, 5, 13, 22, 1, 7, 24, 2, 16, 4, 10, 17, 3, 11]",28.0724,60621,192
nug25.dat,S-2swap,106,4694,"[9, 2, 5, 16, 3, 23, 0, 24, 1, 4, 22, 6, 20, 8, 7, 13, 17, 10, 14, 11, 12, 15, 18, 21, 19]",3820,"[12, 3, 22, 16, 11, 23, 13, 15, 24, 17, 6, 5, 8, 7, 10, 20, 9, 18, 2, 1, 14, 0, 19, 21, 4]",25.4342,54321,171
nug25.dat,S-2swap,107,4956,"[10, 1, 9, 7, 21, 5, 23, 3, 20, 16, 0, 22, 18, 11, 2, 24, 15, 17, 14, 4, 13, 8, 19, 12, 6]",3750,"[12, 19, 0, 14, 4, 22, 9, 18, 8, 21, 13, 6, 5, 7, 2, 11, 3, 15, 24, 1, 16, 23, 20, 10, 17]",29.0339,60021,190
nug25.dat,S-2swap,108,4980,"[12, 16, 0, 24, 10, 2, 3, 4, 13, 8, 23, 17, 22, 5, 11, 9, 1, 15, 21, 19, 14, 20, 18, 6, 7]",3756,"[23, 17, 10, 1, 4, 20, 2, 13, 24, 3, 15, 5, 7, 16, 11, 6, 9, 8, 22, 19, 0, 18, 21, 14, 12]",24.0712,52221,164
nug25.dat,S-2swap,109,5042,"[13, 14, 11, 5, 17, 15, 24, 22, 8, 20, 10, 7, 1, 0, 6, 16, 18, 3, 12, 2, 23, 21, 9, 4, 19]",3836,"[23, 20, 15, 0, 17, 9, 6, 5, 18, 2, 13, 22, 8, 7, 10, 3, 16, 24, 21, 1, 12, 11, 14, 19, 4]",25.2811,52221,164
nug25.dat,S-2swap,110,4960,"[23, 10, 20, 18, 11, 1, 24, 13, 14, 6, 0, 5, 15, 3, 7, 17, 12, 2, 21, 16, 22, 19, 4, 9, 8]",3830,"[0, 15, 6, 20, 23, 2, 5, 18, 9, 12, 17, 7, 8, 13, 22, 1, 10, 24, 3, 16, 4, 21, 14, 19, 11]",28.8785,60621,192
nug25.dat,S-2swap,111,4968,"[21, 3, 15, 11, 18, 19, 13, 8, 10, 22, 16, 12, 2, 23, 20, 7, 9, 0, 14, 6, 1, 4, 5, 24, 17]",3762,"[4, 23, 20, 19, 14, 1, 24, 15, 6, 0, 17, 2, 5, 9, 18, 10, 7, 13, 8, 21, 11, 16, 3, 22, 12]",24.7987,52821,166
nug25.dat,S-2swap,112,4930,"[22, 10, 2, 3, 14, 8, 12, 6, 7, 19, 13, 24, 11, 4, 1, 20, 17, 9, 18, 5, 15, 16, 0, 23, 21]",3812,"[11, 3, 17, 10, 4, 16, 13, 2, 24, 1, 22, 19, 7, 8, 21, 23, 6, 5, 15, 14, 12, 20, 9, 18, 0]",23.9183,51921,163
nug25.dat,S-2swap,113,5142,"[20, 21, 1, 4, 16, 7, 9, 14, 22, 10, 24, 11, 18, 6, 23, 17, 13, 8, 12, 15, 0, 3, 2, 5, 19]",3776,"[17, 10, 2, 1, 4, 16, 24, 7, 8, 21, 11, 13, 5, 22, 19, 3, 15, 6, 9, 14, 23, 20, 0, 18, 12]",27.2514,57021,180
nug25.dat,S-2swap,114,4880,"[16, 15, 6, 10, 12, 14, 24, 22, 8, 9, 18, 17, 21, 2, 7, 11, 4, 0, 20, 13, 1, 19, 5, 3, 23]",3794,"[12, 22, 13, 11, 16, 0, 6, 20, 3, 23, 18, 9, 5, 2, 17, 21, 8, 15, 7, 10, 14, 19, 24, 1, 4]",28.776,63321,201
nug25.dat,S-2swap,115,4766,"[12, 16, 24, 1, 2, 4, 15, 22, 23, 6, 3, 5, 7, 13, 10, 11, 20, 8, 19, 18, 14, 17, 9, 0, 21]",3856,"[11, 22, 18, 0, 12, 16, 8, 2, 9, 21, 3, 7, 5, 6, 19, 24, 13, 15, 20, 14, 1, 10, 17, 23, 4]",24.3167,50121,157
